numero_cuartos;numero_baños;area_de_ construcción_pie2;area_del lote_pie2;numero_pisos;condición;grado;superficie_sótano_pie2;año_de_construcción;precio
4;2;1650;5000;1;3;7;0;1955;575000
1;1;620;8261;1;3;5;0;1939;148000
1;1;620;8261;1;3;5;0;1939;244900
3;1;1400;6600;1;3;6;120;1954;214950
4;3;3320;13500;1;3;7;1570;1963;302000
3;1;1480;6978;2;4;8;0;1949;899000
3;1;1360;9310;1;4;7;340;1980;230000
3;1;1210;5200;1;3;6;0;1941;430000
3;1;1840;8100;1;4;7;920;1953;185000
3;1;1840;8100;1;4;7;920;1953;340000
3;2;1780;5720;1;5;7;800;1925;680000
3;2;2340;3477;1;5;7;1170;1971;560000
3;2;1480;6600;1;3;7;740;1943;385000
3;2;1170;6750;1;5;7;370;1947;592500
4;1;1530;4875;2;3;7;0;1977;164000
2;1;1100;8281;1;4;7;0;1947;320000
2;1;910;22725;1;1;6;0;1926;305000
2;1;810;5100;1;3;6;0;1955;229000
4;2;2190;8402;2;4;6;0;1928;540000
2;1;1110;6411;1;3;6;0;1944;222900
4;3;2150;64694;1;3;8;700;1969;399950
3;1;990;10125;1;3;7;0;1972;222500
1;1;530;6350;1;5;5;0;1941;238000
3;1;1990;15375;1;3;7;850;1946;234550
2;1;810;3880;1;3;7;0;1952;357950
3;2;2080;5750;1;5;7;1040;1926;660000
2;1;800;4850;1;4;7;0;1944;440000
3;1;1510;17040;1;4;6;0;1975;185000
3;1;1200;7220;1;3;6;0;1977;225205
3;1;1260;8910;1;4;7;0;1949;445000
2;1;920;4095;1;4;6;0;1914;356000
2;2;1870;5143;1;3;8;0;2005;572000
3;1;1800;4800;1;4;9;900;1927;625000
3;1;1170;6134;1;4;7;0;1948;209977
2;1;900;13531;1;3;6;0;1979;174000
4;2;2800;8540;1;4;8;1070;1977;740000
3;1;880;7500;1;3;7;0;1978;230000
3;1;1300;11520;1;3;6;0;1958;595000
3;1;1110;6000;1;3;7;0;1904;550000
2;1;730;5200;1;3;6;0;1928;114000
2;1;1390;3600;1;4;7;380;1913;608000
4;2;1530;5250;1;3;7;420;1981;381800
3;2;2170;3978;1;5;7;830;1919;330000
2;1;790;2640;1;3;7;0;1973;90000
3;1;1080;8100;1;4;7;0;1955;339000
4;1;2240;7620;1;3;7;1120;1966;242000
4;2;2090;4000;1;3;6;1030;1907;417000
2;1;740;5200;1;4;5;0;1952;213800
3;2;1660;3729;1;5;7;690;1922;638000
3;1;970;14850;1;3;7;0;1968;184000
3;1;1250;7320;1;3;7;0;1968;309500
1;1;740;5000;1;3;7;0;1923;299000
2;1;710;7200;1;3;6;0;1943;215000
4;2;1970;10500;1;3;8;150;1961;410000
2;1;820;6000;1;3;7;0;1939;478000
2;1;1000;6500;1;4;7;0;1918;431000
2;2;2280;6815;1;3;8;0;2002;835000
3;2;1740;3600;1;5;7;750;1923;677915
4;2;2200;13320;1;3;6;1100;1944;205000
3;1;1410;40500;1;4;7;0;1961;288000
7;1;2350;8636;1;3;7;800;1962;291000
3;1;1200;10458;1;4;6;0;1961;190000
3;1;1290;8470;1;4;7;320;1966;225000
2;1;770;7554;1;3;6;0;1946;385000
3;2;1430;6000;1;5;7;0;1945;352450
4;1;1880;6288;1;3;7;760;1974;280000
3;2;1760;9732;1;3;7;0;1996;314950
2;2;1180;3003;2;3;6;0;2005;209900
4;1;1140;13440;1;2;5;0;1944;340000
2;1;910;4600;1;3;5;0;1917;265000
3;2;1410;44866;1;4;7;0;1985;335000
3;1;1270;8000;1;4;6;0;1959;475000
3;2;1670;8800;1;4;7;520;1961;520000
2;1;1640;5515;1;4;7;700;1926;577500
3;1;1600;5952;1;4;7;450;1964;329000
2;1;900;8374;1;3;7;0;1984;325000
4;2;2840;13367;1;3;7;1420;1952;945000
2;2;1510;4908;1;3;8;0;2006;450000
2;1;870;5700;1;4;6;0;1957;150000
4;2;2030;103672;1;4;7;0;1969;335000
3;1;1890;36300;1;3;7;0;1962;355000
4;3;1780;4228;1;3;7;0;1953;350000
3;1;1610;58370;1;3;7;0;1978;590000
3;2;1420;6788;2;3;7;0;1990;252000
4;2;1820;5001;2;3;7;0;1947;705000
3;2;1620;8400;1;3;7;440;1968;498000
2;1;870;7227;1;3;7;0;1948;312500
4;2;2410;4680;2;3;9;0;1974;470000
3;3;2270;5175;2;3;9;140;2002;640000
3;1;1190;9083;1;3;7;0;1955;230000
2;1;910;4635;1;4;6;0;1905;425000
2;1;860;5160;1;4;7;0;1909;390000
2;1;790;5024;1;4;7;0;1941;425000
5;3;2008;5050;1;3;7;792;1992;460000
2;1;880;6413;1;3;7;0;1950;425000
3;2;1730;12821;1;3;8;0;1994;313100
2;1;1280;12500;1;3;7;220;1951;281000
3;1;1100;5100;1;4;7;0;1913;130000
3;1;1450;6000;1;4;7;0;1953;287000
2;1;1800;8900;1;3;6;900;1945;335000
2;1;620;14823;1;3;6;0;1926;325000
5;3;2970;7000;1;3;8;1160;1979;320000
3;1;1630;6009;1;4;8;0;1954;550000
3;1;1520;8450;1;2;6;400;1961;135000
3;1;1370;6780;2;3;6;0;1930;335500
2;1;540;2500;1;3;5;0;1905;425000
4;2;1960;5008;1;3;6;980;1900;450000
4;2;1580;8000;1;3;7;540;1967;245000
1;1;700;2550;1;3;6;0;1954;415000
3;1;790;6750;1;2;6;0;1944;170000
2;1;1070;5280;1;3;6;0;1900;510000
2;1;700;5200;1;5;5;0;1952;199950
3;1;860;7740;1;3;6;0;1960;207000
2;1;720;4758;1;3;6;0;1947;225000
3;2;1380;5198;1;4;7;0;1982;329900
4;1;1170;34925;1;4;6;0;1942;282500
2;1;1630;12059;1;3;7;360;1947;500000
3;1;1010;9450;1;4;7;0;1959;149500
3;1;1270;8925;1;5;7;0;1955;317000
1;1;790;3000;1;3;6;0;1953;395000
4;3;2580;6740;2;3;8;0;1999;360000
2;1;900;3400;1;5;6;0;1905;191000
2;1;1270;7440;1;4;7;360;1949;400000
2;1;1050;5000;1;5;7;0;1907;515000
3;1;1790;7055;1;5;8;270;1937;420000
3;1;1270;7153;1;5;6;0;1949;235000
2;1;1110;9920;1;5;6;410;1942;343000
2;1;800;8125;1;3;6;0;1964;145000
1;1;680;21727;1;3;5;0;1952;291970
3;1;1680;7910;1;3;7;0;1949;599950
4;3;3150;9703;2;3;9;0;2001;727000
1;1;1120;17332;1;3;7;0;1988;166000
3;1;1150;19200;1;4;5;0;1908;165000
2;1;1190;7408;1;3;6;360;1941;229000
1;1;900;7500;1;3;5;0;1946;305000
3;1;1020;9147;1;4;6;0;1900;214000
2;1;910;5525;1;2;6;0;1910;370000
3;2;1550;12262;1;4;7;0;1964;725000
3;2;2360;12744;2;5;7;0;1964;435000
3;1;1040;7800;1;3;7;0;1948;240000
3;1;920;4770;1;4;6;0;1969;215150
2;1;1070;5824;1;5;7;0;1949;319950
3;2;1590;9912;2;3;8;0;2000;385000
3;1;1080;10500;1;3;7;0;1967;132500
2;1;850;6800;1;3;7;0;1948;290000
4;3;2320;7200;2;3;7;0;1976;310000
3;1;960;8100;1;3;7;0;1955;299000
3;1;1080;8214;1;3;7;0;1944;284000
3;1;1140;7028;1;3;8;0;1931;560000
3;2;1610;4160;1;4;7;600;1917;485000
3;1;1020;6173;1;3;6;240;1948;235000
2;1;1070;6120;1;3;6;0;1962;209000
2;1;710;7120;1;5;6;0;1942;285950
3;2;1060;5750;1;3;7;0;1981;315000
2;1;870;7020;1;4;6;300;1942;230000
6;4;3120;4240;2;4;7;1030;1993;315000
3;1;1040;4240;1;4;7;180;1924;626000
4;2;1650;9305;1;4;6;0;1960;334009
2;1;1010;5000;1;2;7;0;1924;429000
5;3;1880;5000;1;3;7;780;1997;310000
4;2;2260;7680;1;4;7;1130;1947;525000
3;1;1520;7200;1;3;7;490;1954;226000
3;1;1300;9000;1;3;7;0;1956;305240
3;2;1790;8228;1;3;7;400;1980;317000
2;2;1440;8425;1;4;6;0;1942;327200
3;3;2790;12523;2;4;8;1190;1977;835000
4;2;1200;8460;1;5;7;0;1957;173000
5;3;2240;94960;1;3;6;0;1985;313500
3;2;1990;203861;1;3;7;0;1949;246000
3;1;820;5150;1;5;6;0;1918;305000
3;1;1060;10023;1;3;6;0;1962;169500
3;1;1220;8573;1;4;7;0;1954;672000
3;1;1490;15850;1;3;7;0;1946;225000
2;1;780;10064;1;4;7;0;1958;248500
5;2;1220;4200;1;4;6;130;1921;469950
2;1;750;5379;1;3;6;0;1919;310000
5;2;2110;7919;1;3;7;1000;1966;280000
3;1;900;4770;1;3;6;0;1969;146000
5;3;3720;25474;2;3;9;1630;1986;500000
3;1;940;7380;1;3;6;0;1959;242500
3;1;1040;7288;1;3;7;0;1959;324950
2;1;1000;7615;1;4;6;0;1943;231500
3;1;1050;8583;1;5;6;0;1955;350000
5;1;1600;7350;1;5;7;0;1962;260000
3;3;1730;2940;3;3;7;0;1985;490000
3;1;1380;7575;1;4;7;0;1963;295000
2;1;2180;9300;1;4;7;1090;1947;490000
5;3;2970;7261;2;3;9;0;1999;726888
2;1;720;6400;1;4;6;0;1943;285000
2;1;770;5680;1;4;6;0;1929;365000
4;2;1650;7200;1;3;7;0;1964;295000
3;1;1070;6109;1;5;7;0;1951;337000
3;1;1010;6300;1;3;7;0;1957;300000
3;1;960;12527;1;3;7;0;1972;550000
3;2;1250;8636;1;5;7;0;1968;320000
2;1;960;6700;1;3;7;0;1951;395000
3;1;940;5904;1;3;6;0;1947;259250
3;1;1260;5000;1;4;6;0;1968;300000
2;1;730;6000;1;3;6;0;1950;174950
2;1;760;3001;1;3;6;0;1913;300000
3;1;1010;25277;1;5;5;0;1961;201000
3;2;1230;11502;1;4;7;0;1984;475000
1;1;640;10280;1;2;5;0;1920;110000
3;1;1020;4800;1;3;7;0;1944;380000
3;1;1470;11398;1;3;8;0;1950;385000
4;1;1400;3600;1;4;6;700;1901;386500
2;1;930;5077;1;3;6;0;1939;358000
5;1;2340;4730;2;3;8;530;1918;677500
4;2;2520;6000;1;3;8;1120;1921;875000
4;2;1660;6150;1;3;6;810;1945;452000
3;2;1680;8487;1;3;7;0;1993;305000
3;1;990;8100;1;3;6;0;1949;250000
2;1;950;5650;1;5;6;0;1943;290000
4;2;2160;4800;2;4;7;870;1929;324950
3;2;1660;11135;1;3;8;0;1971;315000
3;3;1850;19966;1;4;7;760;1992;287200
2;1;710;5100;1;5;7;0;1905;402000
4;2;2360;7440;1;3;7;1180;1955;300000
6;2;2210;9870;2;4;7;0;1969;360000
3;3;1320;1012;3;3;8;0;2009;510000
5;1;1790;30456;1;4;7;440;1964;346000
3;2;1900;9975;1;3;8;400;1973;545000
3;1;1310;8514;1;4;7;0;1953;417000
2;1;950;3880;1;4;6;0;1919;520000
3;3;2680;12285;1;4;8;0;1970;417400
3;1;1270;7400;1;4;7;0;1956;320000
3;1;960;8100;1;3;7;0;1955;255000
3;1;1450;7930;1;4;6;300;1923;394000
2;1;1320;24319;1;3;7;0;1966;240000
3;1;1480;7830;1;3;7;0;1952;310000
2;1;1160;5038;1;5;7;420;1942;425000
3;1;1710;6195;1;3;7;300;1946;670000
3;1;1230;9877;1;3;7;0;1954;375000
3;2;1490;8847;1;4;7;0;1967;335000
3;1;970;4800;1;3;6;0;1950;600000
4;2;1700;8043;1;3;7;850;1954;161000
4;2;1700;8043;1;3;7;850;1954;220000
2;1;1080;5000;1;3;7;0;1954;325000
4;3;2250;12142;2;3;8;0;1986;363000
3;1;1010;3520;1;3;7;0;1902;525000
2;1;1020;8442;1;4;7;100;1941;680000
4;2;3390;16025;2;4;10;0;1987;835000
2;1;1210;18700;1;4;7;0;1940;198900
2;2;2260;9604;1;3;9;0;1990;551000
3;1;1200;6825;1;3;7;0;1954;402000
5;2;1510;3000;2;3;6;0;1983;455000
3;1;1550;12670;1;4;7;0;1962;240000
3;1;1140;27760;1;4;6;0;1981;243800
2;1;940;3864;1;4;8;0;1918;543000
4;2;1460;7254;1;3;6;0;1959;150000
2;1;1320;9967;1;3;6;380;1919;255000
5;3;2640;5096;2;3;10;0;2009;910000
3;1;1420;8800;1;4;6;330;1981;248000
3;1;1540;37950;1;4;7;450;1959;429000
2;1;730;5040;1;3;6;0;1927;316000
2;1;2020;7540;1;3;7;1010;1921;410000
3;1;1200;15843;1;3;7;0;1955;299000
2;1;1240;6400;1;4;7;180;1938;559000
4;2;1640;5000;2;3;7;0;1907;492000
3;1;1380;6250;1;4;7;0;1918;553000
3;2;1780;1750;1;3;8;380;1927;760000
2;1;790;13170;1;3;6;0;1947;280000
3;1;1680;8010;1;3;7;840;1951;350000
3;2;1610;4364;2;3;8;0;1996;450000
2;1;1250;12507;1;5;7;0;1958;290000
4;3;4260;18000;2;3;11;0;2000;2000000
4;2;1820;7626;1;5;7;830;1941;605000
3;1;1170;1105;1;3;7;0;1965;370000
2;1;1140;15624;1;4;6;0;1909;365500
2;1;670;6300;1;4;6;0;1942;272000
3;3;1760;2114;2;3;7;360;2008;605000
4;1;1460;16638;1;4;6;0;1975;162000
4;3;3350;199253;2;3;10;0;2004;740000
4;3;3350;199253;2;3;10;0;2004;700000
4;1;1360;8136;1;3;7;0;1948;328000
3;1;1020;7538;1;3;7;0;1981;241000
2;1;2060;8398;1;3;7;800;1962;270000
3;2;1460;5715;1;3;7;0;1957;340000
2;1;1650;9780;1;3;7;700;1943;580000
3;2;1340;9764;1;3;7;0;1944;275000
4;2;2450;4400;1;3;7;1000;1913;800000
3;1;1000;223462;1;4;6;0;1933;220000
1;1;790;12000;1;3;6;0;1918;248000
2;1;890;7200;1;3;7;150;1949;305000
3;1;1270;4000;1;3;7;150;1954;435010
3;2;1540;8400;1;3;7;360;1968;529950
3;1;1040;8125;1;3;7;0;1956;210000
3;1;1010;8184;1;4;6;0;1947;349000
2;1;1000;6227;1;3;6;0;1949;200000
3;1;1690;13825;1;3;7;480;1955;257500
3;1;1070;9497;1;3;7;0;1955;315000
3;1;910;8000;1;4;6;170;1950;299950
3;1;1140;9779;1;3;7;0;1963;234300
2;1;930;11450;1;3;6;0;1946;190000
2;1;760;6000;1;3;6;0;1942;375000
2;1;1510;4080;1;3;7;500;1923;698000
3;2;1250;1306;3;3;7;0;2001;418000
3;1;1540;9028;1;4;6;0;1968;450000
6;3;2020;4129;1;3;7;790;1994;599950
2;1;720;5600;1;4;7;0;1920;435000
3;1;1910;8710;1;3;7;830;1954;260000
3;2;1350;10200;1;3;7;0;1977;366000
3;2;1720;11875;1;5;6;0;1905;313100
2;1;1140;11480;1;3;6;0;1907;455000
3;1;1020;12289;1;4;7;0;1967;230000
3;3;1530;9999;1;4;7;380;1983;546000
3;2;1370;8137;1;4;7;0;1988;276000
2;1;770;8612;1;3;6;0;1953;269000
2;1;740;6840;1;3;6;0;1942;122000
4;2;1280;7560;1;5;6;0;1959;249000
4;2;1920;7803;1;3;7;840;1962;360000
3;2;2020;10584;1;3;10;0;1994;629500
2;1;1640;17335;1;3;7;800;1978;379500
2;1;1080;4080;1;3;8;0;1948;485000
3;1;1580;4000;2;3;8;0;1905;690000
2;1;770;5160;1;3;6;0;1943;265000
2;2;1320;1462;3;3;7;0;1997;342000
3;2;1460;2610;2;3;8;0;1987;444000
6;4;3300;5720;1;3;8;1340;1963;780000
3;2;2290;9450;1;3;9;620;1979;565000
3;2;1510;3760;1;5;7;580;1925;520000
4;2;2410;8712;1;3;7;1150;1958;446800
3;1;1470;6122;1;3;8;270;1948;652000
2;1;1000;3700;1;3;6;200;1929;257000
3;1;1060;20040;1;3;6;0;1943;330000
3;2;1680;8946;1;3;6;740;1996;381000
2;2;2280;641203;2;3;9;0;1990;849900
2;1;830;4000;1;4;6;0;1947;455000
3;1;1220;7200;1;4;7;0;1965;447000
3;2;1520;11067;1;3;7;380;1983;434900
2;2;2640;13939;1;5;8;1000;1963;850000
2;2;1370;7920;1;3;8;420;1949;585000
3;3;2400;3192;2;3;7;0;1991;570000
4;3;3740;30884;2;3;9;680;1988;869000
3;1;970;8378;1;4;6;0;1962;172380
2;1;1480;5325;1;4;7;360;1925;215000
1;1;710;4000;1;4;6;100;1928;390000
3;1;1530;19007;1;4;8;240;1949;439000
3;1;960;3600;1;4;7;0;1906;477000
2;1;1760;27332;1;4;7;460;1951;500000
4;2;1670;5200;1;4;7;640;1977;229999
3;1;1100;7657;1;3;7;0;1955;233000
3;1;1030;8164;1;4;7;0;1950;332500
3;2;2610;12180;1;3;7;940;1918;310000
2;1;1250;8520;1;3;6;0;1928;200000
3;1;1390;6000;1;3;5;0;1954;230000
2;1;840;10465;1;3;6;0;1951;295000
3;1;1530;9465;1;4;7;0;1960;252000
3;2;1700;8160;1;3;7;580;1961;334500
3;1;2150;8480;1;3;8;540;1951;370000
3;2;1770;6000;1;3;7;670;1984;423500
2;1;990;3000;1;4;6;0;1918;409950
3;1;1530;15975;1;3;7;560;1952;279000
5;2;1750;8220;1;3;7;0;1956;340000
2;1;940;4800;1;4;6;0;1911;399000
2;1;880;6345;1;3;7;0;1919;312500
3;1;960;5700;1;4;5;0;1956;208950
2;1;1250;5208;1;3;7;200;1951;150000
5;3;2257;10117;1;3;8;894;2005;349950
4;3;3620;403693;2;3;9;0;1980;495000
3;1;1220;7876;1;3;7;0;1966;348580
4;2;1790;61419;2;2;7;0;1988;375000
2;1;1400;4500;1;3;7;500;1922;180000
2;1;1400;4500;1;3;7;500;1922;310000
2;2;1300;3865;1;3;8;0;2006;398000
2;1;930;7740;1;1;5;0;1932;105500
2;1;930;7740;1;1;5;0;1932;445000
3;2;1310;8454;1;3;7;0;1994;255000
3;1;1220;7585;1;4;7;0;1954;765000
4;2;1800;5465;1;3;7;900;1942;439000
3;1;1300;8184;2;3;6;0;1947;252000
3;2;1769;9300;1;4;7;0;1955;495000
3;2;1800;12440;1;3;8;580;1978;418500
3;2;1960;13100;1;5;8;310;1957;403000
3;2;1400;6200;1;3;6;700;1948;240000
2;1;890;2100;1;4;6;130;1919;460000
4;1;1820;4000;2;3;8;0;1923;825000
3;1;1220;22443;1;4;7;0;1972;201000
2;1;1520;4700;2;4;7;0;1978;210000
2;1;1440;3225;1;3;7;480;1915;445000
2;1;980;4800;1;4;7;0;1910;550000
3;1;2230;8163;1;3;7;1000;1966;235000
2;1;1260;5800;1;4;7;0;1939;661000
3;2;1460;4350;2;3;7;0;2008;362764
2;2;1340;7605;1;3;7;0;1992;230000
3;1;970;6180;1;3;6;0;1974;360500
2;1;990;5000;1;3;7;0;1941;490000
3;1;980;6530;1;3;7;0;1969;307500
3;1;1010;8863;1;4;6;0;1990;180000
3;2;2770;89298;2;3;9;0;2004;472000
2;1;790;6000;1;3;7;0;1948;325000
2;1;1130;8184;1;3;6;0;1947;322500
3;1;940;6695;1;4;6;0;1959;358000
3;1;840;9480;1;3;6;0;1960;86500
3;1;840;9480;1;3;6;0;1960;199950
2;1;820;4320;1;3;5;0;1937;102500
3;1;1010;11244;1;4;7;0;1947;350000
2;1;710;5120;1;3;6;0;1918;216000
2;1;1010;7740;1;3;6;120;1924;289000
2;1;820;6250;1;4;5;0;1922;375000
6;3;3870;43787;2;3;8;1170;1976;585000
3;1;840;5525;1;5;6;0;1969;191000
3;1;820;5200;1;4;6;0;1977;220000
3;1;1360;5840;1;4;5;0;1953;253200
2;1;1800;9236;1;3;7;0;1954;228000
3;1;1160;9525;1;4;7;0;1968;325000
3;1;960;3960;1;3;7;0;1943;405000
3;1;1480;10094;1;4;7;0;1956;479000
3;2;1560;5130;1;5;7;410;1915;549000
5;3;2570;5590;1;3;8;990;2009;540000
2;1;720;7200;1;5;6;0;1943;199000
2;1;1430;365904;1;3;7;420;1991;356000
3;1;950;6951;1;4;7;0;1950;395000
2;1;1250;4320;1;4;7;400;1911;575000
4;3;2580;9601;2;4;7;450;1992;355000
1;1;2880;7560;1;3;7;1440;1925;550000
4;4;3180;7650;2;3;8;650;1920;775000
3;1;1140;8180;1;3;7;0;1959;550000
3;1;1100;5200;1;4;6;0;1969;225500
3;1;1980;18730;1;4;7;700;1943;207000
6;3;3030;31920;1;4;8;1360;1980;624500
3;2;1990;65340;2;3;8;0;1986;500000
3;2;2460;41343;1;4;8;0;1988;620000
3;1;1070;10563;1;3;7;0;1969;330000
3;2;2690;435600;2;3;8;0;1992;575000
3;1;1200;9800;1;4;7;0;1971;374000
3;1;1000;6947;1;3;7;0;1947;390000
3;3;2110;7794;1;3;6;0;1981;243500
3;1;940;7980;1;3;6;0;1961;223000
3;2;2260;11305;1;3;7;1130;1986;400000
2;2;1860;10856;1;3;8;600;1952;265000
3;2;1110;8375;1;5;7;0;1951;505000
3;3;1720;954;3;3;8;260;2006;589000
2;1;880;4558;1;3;7;0;1951;415000
5;2;1540;9629;1;4;7;0;1960;302000
3;1;1130;5758;1;3;7;170;1939;485000
3;2;1460;7526;1;3;7;0;1968;240000
3;1;2298;10140;1;3;7;0;1969;372000
2;1;670;7312;1;3;5;0;1942;348000
4;3;2390;7309;2;4;7;0;1944;269950
2;1;1420;81892;1;3;7;240;1956;360000
3;1;1360;3880;1;3;7;300;1963;466950
2;1;1370;9460;1;3;6;0;1950;720000
3;2;1810;17006;2;3;8;0;1913;649000
2;1;700;6000;1;4;6;0;1949;267800
2;1;1040;4040;1;3;7;100;1928;425000
3;1;1250;7592;1;5;7;0;1961;235000
5;3;2600;13674;1;5;8;1300;1967;599950
2;1;940;3800;1;3;7;0;1929;481203
2;1;1030;4841;1;3;7;110;1939;535000
3;1;1060;9663;1;3;7;0;1967;326250
2;1;790;5985;1;3;6;0;1944;200000
2;2;2100;58488;2;3;9;0;2005;370000
2;1;1070;4200;1;4;6;0;1983;160000
4;3;2190;12825;1;3;9;670;1989;625000
2;1;1190;5200;1;5;7;0;1912;470000
2;1;600;1500;1;4;4;0;1900;130000
3;1;940;8400;1;3;7;0;1958;229000
3;1;1370;7500;1;3;7;0;1960;307000
2;1;760;5240;1;3;6;0;1949;129000
3;1;1060;9946;1;4;7;0;1956;230000
3;1;1160;8636;1;3;6;0;1923;255000
2;1;860;4013;1;3;7;0;1925;580000
2;2;1590;8000;1;3;7;680;1984;295000
2;1;1170;6543;1;3;7;0;1913;286000
2;1;1300;11400;1;3;7;0;1961;170000
3;2;1660;8281;1;3;7;0;1949;380000
3;2;1160;6120;1;3;7;0;1947;506000
3;1;1430;12420;1;3;7;0;1964;255000
3;1;920;6612;1;3;6;0;1948;210000
2;1;1060;5144;1;5;6;0;1969;202950
2;1;770;9497;1;3;6;0;1950;257000
3;1;1340;7000;1;4;7;0;1978;240000
2;2;1200;7131;1;3;8;0;2006;389000
3;2;1820;4418;2;4;8;0;1994;661000
2;2;1300;4659;1;3;8;0;2005;344000
1;1;680;6600;1;3;5;200;1916;510000
2;1;780;4132;1;3;7;0;1942;289000
5;3;3270;9146;2;3;7;0;2002;357500
3;1;980;7606;1;3;7;0;1954;221000
5;3;2230;4400;2;3;7;500;1913;920000
4;2;1540;9279;1;3;7;0;1955;235000
3;1;980;7296;1;3;7;0;1967;375000
3;2;1650;11256;1;4;7;400;1957;294000
3;2;1510;43560;1;3;7;0;1954;450000
3;1;1280;9898;1;3;7;0;1968;368000
2;2;1580;5750;1;5;6;790;1910;558000
2;1;700;13500;1;3;4;0;1920;152000
2;1;910;4191;1;3;6;0;1910;275000
2;1;1000;3513;1;4;5;0;1914;715000
3;1;910;8700;1;4;6;0;1943;165000
2;1;1090;10481;1;2;7;310;1981;405000
3;1;1000;8018;1;3;7;0;1969;275000
2;1;920;7716;1;3;6;0;1944;229950
3;2;1410;7265;1;4;7;0;1983;274950
2;1;1030;4365;1;3;7;0;1942;450000
2;1;940;8997;1;5;7;0;1955;219950
2;1;850;6000;1;3;6;0;1924;229950
2;1;980;3400;1;3;7;0;1923;380000
2;1;1050;4800;1;4;7;0;1969;325000
2;1;1210;3090;1;3;6;350;1926;366000
2;1;1010;4000;1;3;6;0;1911;385000
4;2;2050;8750;1;3;7;750;1967;300000
2;2;1520;1020;3;3;7;0;1999;307300
5;2;1900;5470;1;3;7;720;1930;667000
2;1;900;2728;2;3;7;0;1998;290000
3;3;3610;17483;2;4;8;0;1954;950000
3;2;1640;5650;1;3;7;0;2003;279000
4;3;2160;5200;1;3;7;840;1978;228950
3;1;900;8100;1;4;6;0;1959;179500
3;1;1040;6250;1;3;7;0;1942;400000
3;1;2480;8906;1;3;7;1240;1969;350000
2;1;970;18557;1;3;6;0;1939;315000
3;1;970;7700;1;4;7;0;1959;205000
2;1;680;5250;1;4;6;0;1922;500000
2;1;1210;8400;1;3;8;430;2000;824000
3;1;1010;7245;1;3;7;0;1969;199950
4;1;1220;11730;1;4;7;0;1960;199000
4;2;1780;5043;1;3;7;910;1993;305000
2;1;720;3255;1;4;6;0;1905;403000
3;1;1100;8138;1;3;7;0;1949;241450
4;2;1710;7455;1;3;7;680;1975;234000
5;3;2480;7200;1;3;7;920;1999;360000
3;1;1090;22080;1;5;7;0;1967;267500
3;1;1480;32700;1;4;6;100;1942;290000
4;2;1750;7800;1;4;6;0;1944;240000
2;1;1080;6052;1;5;6;0;1908;140000
2;1;820;16030;1;4;5;0;1923;185000
3;1;1090;7400;1;4;7;0;1962;196000
4;2;3140;10437;1;4;8;1100;1959;925000
3;1;1010;12705;1;4;7;0;1959;229000
2;1;840;6654;1;3;7;0;1951;130000
3;2;2140;26600;1;4;7;0;1983;365000
3;2;2190;5400;1;5;7;930;1952;769950
3;1;1420;10980;1;4;7;220;1954;385000
3;3;2470;11900;2;3;9;180;1976;660000
3;1;840;8400;1;3;6;0;1959;105000
2;1;2100;4480;1;5;7;700;1908;420000
6;3;3420;22421;1;5;9;1150;1948;975000
4;2;1670;12056;1;3;7;0;1955;400000
3;2;1310;8440;1;5;6;0;1951;223000
2;2;1080;5000;1;5;6;0;1923;460000
2;1;740;4275;1;5;6;0;1924;392800
2;1;1880;7560;1;3;6;940;1919;280000
4;3;3040;11651;2;3;10;0;1987;691000
2;1;870;5689;1;4;7;0;1948;365000
3;1;1410;9656;1;3;7;450;1953;920000
3;1;1150;7080;1;3;7;0;1952;522000
3;1;1100;10125;1;3;7;0;1969;168500
4;2;1630;9010;1;4;7;580;1975;234000
1;1;730;1942;1;3;7;0;2008;321500
3;2;1410;5000;1;5;7;670;1908;517950
3;1;1190;8450;1;5;6;0;1961;319500
1;1;1220;12426;1;4;6;0;1946;325000
3;1;1610;11250;1;3;7;520;1975;375000
3;1;1410;8053;1;4;7;0;1951;405000
3;1;1250;9035;1;4;7;0;1970;230000
1;1;850;8050;1;2;6;0;1906;165000
1;1;850;8050;1;2;6;0;1906;490000
3;1;1720;9605;1;3;7;860;1969;280000
3;1;1030;9834;1;3;7;0;1969;326000
3;1;1290;47044;1;3;7;140;1968;450000
3;2;1570;7000;2;4;8;520;1971;765000
2;1;780;5000;1;4;6;0;1943;285000
1;1;720;5100;1;3;6;0;1907;335000
4;2;2990;102366;1;4;8;0;1974;510000
3;2;1550;6039;1;5;7;720;1942;430000
3;2;1810;4500;1;4;7;830;1906;760000
2;2;1730;4248;2;3;7;0;1905;450000
6;2;2610;9132;1;4;8;1290;1965;605000
2;1;2160;12960;1;3;7;800;1968;305000
0;0;844;4269;1;4;7;0;1913;139950
3;2;1620;12482;1;4;7;330;1989;276750
2;1;870;7975;1;3;7;0;1946;475000
3;2;1510;9153;1;4;7;0;1974;234950
2;1;1120;6380;1;3;7;0;1942;438000
2;1;960;5000;1;3;6;0;1951;212625
4;3;2430;7243;2;3;8;0;2003;410000
2;1;1470;7137;1;3;7;450;1941;445434
4;1;1010;7515;1;4;6;0;1955;248000
1;1;540;10125;1;3;5;0;1961;345000
3;1;1240;4800;1;3;7;440;1951;525000
3;1;1820;5750;1;3;7;700;1918;532000
2;1;1000;5026;1;5;5;240;1915;159995
3;1;1150;3000;1;5;6;0;1906;430000
